CMPD_CHEMBLID,exp,smiles,wACSF_Rad0_0,wACSF_Rad0_1,wACSF_Rad0_2,wACSF_Rad1_0,wACSF_Rad1_1,wACSF_Rad1_2,wACSF_Rad2_0,wACSF_Rad2_1,wACSF_Rad2_2,wACSF_Rad3_0,wACSF_Rad3_1,wACSF_Rad3_2,wACSF_Rad4_0,wACSF_Rad4_1,wACSF_Rad4_2,wACSF_Rad5_0,wACSF_Rad5_1,wACSF_Rad5_2,wACSF_Rad6_0,wACSF_Rad6_1,wACSF_Rad6_2,wACSF_Rad7_0,wACSF_Rad7_1,wACSF_Rad7_2,wACSF_Rad8_0,wACSF_Rad8_1,wACSF_Rad8_2,wACSF_Rad9_0,wACSF_Rad9_1,wACSF_Rad9_2,wACSF_Rad10_0,wACSF_Rad10_1,wACSF_Rad10_2,wACSF_Rad11_0,wACSF_Rad11_1,wACSF_Rad11_2,wACSF_Rad12_0,wACSF_Rad12_1,wACSF_Rad12_2,wACSF_Rad13_0,wACSF_Rad13_1,wACSF_Rad13_2,wACSF_Rad14_0,wACSF_Rad14_1,wACSF_Rad14_2,wACSF_Rad15_0,wACSF_Rad15_1,wACSF_Rad15_2,wACSF_Rad16_0,wACSF_Rad16_1,wACSF_Rad16_2,wACSF_Rad17_0,wACSF_Rad17_1,wACSF_Rad17_2,wACSF_Rad18_0,wACSF_Rad18_1,wACSF_Rad18_2,wACSF_Rad19_0,wACSF_Rad19_1,wACSF_Rad19_2,wACSF_Rad20_0,wACSF_Rad20_1,wACSF_Rad20_2,wACSF_Rad21_0,wACSF_Rad21_1,wACSF_Rad21_2,wACSF_Rad22_0,wACSF_Rad22_1,wACSF_Rad22_2,wACSF_Rad23_0,wACSF_Rad23_1,wACSF_Rad23_2,wACSF_Rad24_0,wACSF_Rad24_1,wACSF_Rad24_2,wACSF_Ang0_0,wACSF_Ang0_1,wACSF_Ang0_2,wACSF_Ang1_0,wACSF_Ang1_1,wACSF_Ang1_2,wACSF_Ang2_0,wACSF_Ang2_1,wACSF_Ang2_2,wACSF_Ang3_0,wACSF_Ang3_1,wACSF_Ang3_2,wACSF_Ang4_0,wACSF_Ang4_1,wACSF_Ang4_2,wACSF_Ang5_0,wACSF_Ang5_1,wACSF_Ang5_2,wACSF_Ang6_0,wACSF_Ang6_1,wACSF_Ang6_2,wACSF_Ang7_0,wACSF_Ang7_1,wACSF_Ang7_2,wACSF_Ang8_0,wACSF_Ang8_1,wACSF_Ang8_2,wACSF_Ang9_0,wACSF_Ang9_1,wACSF_Ang9_2,wACSF_Ang10_0,wACSF_Ang10_1,wACSF_Ang10_2,wACSF_Ang11_0,wACSF_Ang11_1,wACSF_Ang11_2,wACSF_Ang12_0,wACSF_Ang12_1,wACSF_Ang12_2,wACSF_Ang13_0,wACSF_Ang13_1,wACSF_Ang13_2,wACSF_Ang14_0,wACSF_Ang14_1,wACSF_Ang14_2,wACSF_Ang15_0,wACSF_Ang15_1,wACSF_Ang15_2,wACSF_Ang16_0,wACSF_Ang16_1,wACSF_Ang16_2,wACSF_Ang17_0,wACSF_Ang17_1,wACSF_Ang17_2,wACSF_Ang18_0,wACSF_Ang18_1,wACSF_Ang18_2,wACSF_Ang19_0,wACSF_Ang19_1,wACSF_Ang19_2,wACSF_Ang20_0,wACSF_Ang20_1,wACSF_Ang20_2,wACSF_Ang21_0,wACSF_Ang21_1,wACSF_Ang21_2,wACSF_Ang22_0,wACSF_Ang22_1,wACSF_Ang22_2,wACSF_Ang23_0,wACSF_Ang23_1,wACSF_Ang23_2,wACSF_Ang24_0,wACSF_Ang24_1,wACSF_Ang24_2,wACSF_Ang25_0,wACSF_Ang25_1,wACSF_Ang25_2,wACSF_Ang26_0,wACSF_Ang26_1,wACSF_Ang26_2,wACSF_Ang27_0,wACSF_Ang27_1,wACSF_Ang27_2
10,CHEMBL1940306,1.51,CS(=O)(=O)c1ccc(Oc2ccc(cc2)C#C[C@]3(O)CN4CCC3CC4)cc1,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,50.0,1.0,0.0,50.0,1.0,0.0,37.0,14.0,0.0,49.0,2.0,0.0,36.0,12.0,3.0,27.0,19.0,5.0,37.0,8.0,6.0,45.0,6.0,0.0,48.0,2.0,1.0,48.0,3.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,32.0,19.0,0.0,50.0,1.0,0.0,37.0,14.0,0.0,32.0,17.0,2.0,46.0,5.0,0.0,50.0,1.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,0.0,26.0,25.0,1.0,30.0,20.0,44.0,7.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,46.0,5.0,0.0,44.0,7.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0,51.0,0.0,0.0
11,CHEMBL578201,2.61,C[C@H](Nc1nc(Nc2cc(C)[nH]n2)c(C)nc1C#N)c3ccc(F)cn3,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,40.0,3.0,0.0,31.0,12.0,0.0,38.0,5.0,0.0,25.0,8.0,10.0,23.0,11.0,9.0,32.0,10.0,1.0,42.0,1.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,41.0,2.0,0.0,31.0,12.0,0.0,40.0,3.0,0.0,30.0,13.0,0.0,29.0,14.0,0.0,41.0,2.0,0.0,42.0,1.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,22.0,21.0,0.0,5.0,28.0,10.0,15.0,28.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,33.0,10.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0,43.0,0.0,0.0
12,CHEMBL276218,-0.08,O=C1CCCCCN1,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,8.0,11.0,0.0,8.0,11.0,0.0,17.0,1.0,1.0,16.0,2.0,1.0,12.0,4.0,3.0,12.0,1.0,6.0,14.0,5.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,12.0,7.0,0.0,8.0,11.0,0.0,13.0,6.0,0.0,16.0,3.0,0.0,16.0,3.0,0.0,16.0,3.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,0.0,1.0,18.0,7.0,12.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,16.0,3.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0,19.0,0.0,0.0
13,CHEMBL2153181,1.95,CCCSc1ncccc1C(=O)N2CCCC2c3ccncc3,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,23.0,21.0,0.0,42.0,2.0,0.0,30.0,7.0,7.0,25.0,14.0,5.0,34.0,8.0,2.0,40.0,4.0,0.0,41.0,3.0,0.0,41.0,2.0,1.0,43.0,1.0,0.0,38.0,6.0,0.0,28.0,16.0,0.0,39.0,5.0,0.0,30.0,13.0,1.0,31.0,13.0,0.0,40.0,4.0,0.0,42.0,2.0,0.0,42.0,2.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,13.0,29.0,2.0,2.0,7.0,35.0,19.0,25.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,40.0,4.0,0.0,29.0,15.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0,44.0,0.0,0.0
14,CHEMBL1916276,1.34,CC1CCCCC1NC(=O)c2cnn(c2NS(=O)(=O)c3ccc(C)cc3)c4ccccc4,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,58.0,2.0,0.0,34.0,26.0,0.0,54.0,6.0,0.0,41.0,12.0,7.0,31.0,19.0,10.0,44.0,11.0,5.0,51.0,8.0,1.0,57.0,1.0,2.0,57.0,3.0,0.0,60.0,0.0,0.0,58.0,2.0,0.0,34.0,26.0,0.0,56.0,4.0,0.0,52.0,8.0,0.0,48.0,12.0,0.0,53.0,7.0,0.0,55.0,5.0,0.0,57.0,3.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,31.0,29.0,0.0,6.0,22.0,32.0,25.0,35.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,46.0,14.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0,60.0,0.0,0.0
15,CHEMBL93884,3.2,Nc1ccc(cc1)c2nc3ccc(O)cc3s2,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,24.0,3.0,0.0,20.0,7.0,0.0,26.0,1.0,0.0,13.0,11.0,3.0,13.0,10.0,4.0,22.0,5.0,0.0,24.0,1.0,2.0,24.0,3.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,20.0,7.0,0.0,26.0,1.0,0.0,18.0,9.0,0.0,15.0,12.0,0.0,25.0,2.0,0.0,27.0,0.0,0.0,26.0,1.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,3.0,10.0,14.0,0.0,19.0,8.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,21.0,6.0,0.0,21.0,6.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0,27.0,0.0,0.0
16,CHEMBL2171986,1.6,COc1ccc(cc1)N2CCN(CC2)C(=O)[C@@H]3CCCC[C@H]3C(=O)NCC#N,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,29.0,27.0,0.0,53.0,3.0,0.0,44.0,10.0,2.0,32.0,18.0,6.0,38.0,15.0,3.0,50.0,6.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,52.0,4.0,0.0,31.0,25.0,0.0,55.0,1.0,0.0,48.0,8.0,0.0,41.0,15.0,0.0,44.0,12.0,0.0,53.0,3.0,0.0,55.0,1.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,20.0,35.0,1.0,8.0,24.0,24.0,20.0,35.0,1.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,55.0,1.0,0.0,44.0,12.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0,56.0,0.0,0.0
17,CHEMBL190044,3.77,CCC(COC(=O)c1cc(OC)c(OC)c(OC)c1)(N(C)C)c2ccccc2,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,56.0,1.0,0.0,40.0,13.0,4.0,34.0,18.0,5.0,47.0,8.0,2.0,55.0,1.0,1.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,56.0,1.0,0.0,57.0,0.0,0.0,51.0,6.0,0.0,46.0,11.0,0.0,52.0,5.0,0.0,55.0,2.0,0.0,56.0,1.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,22.0,35.0,0.0,3.0,31.0,23.0,36.0,21.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,56.0,1.0,0.0,45.0,12.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0,57.0,0.0,0.0
18,CHEMBL469790,3.15,COc1cc(ccc1N2CC[C@@H](O)C2)N3N=Nc4cc(sc4C3=O)c5ccc(Cl)cc5,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,49.0,1.0,0.0,49.0,1.0,0.0,40.0,10.0,0.0,45.0,5.0,0.0,27.0,16.0,7.0,23.0,18.0,9.0,38.0,11.0,1.0,46.0,2.0,2.0,46.0,3.0,1.0,49.0,1.0,0.0,50.0,0.0,0.0,48.0,2.0,0.0,35.0,15.0,0.0,44.0,6.0,0.0,34.0,14.0,2.0,32.0,18.0,0.0,46.0,4.0,0.0,49.0,1.0,0.0,49.0,1.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,14.0,35.0,1.0,6.0,30.0,14.0,42.0,8.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,47.0,3.0,0.0,42.0,8.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0,50.0,0.0,0.0
19,CHEMBL2165055,0.32,CO[C@H]1CN(CCN2C(=O)C=Cc3ccc(cc23)C#N)CC[C@H]1NCc4ccc5OCC(=O)Nc5n4,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,62.0,2.0,0.0,36.0,28.0,0.0,61.0,3.0,0.0,41.0,14.0,9.0,32.0,21.0,11.0,44.0,17.0,3.0,61.0,3.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,57.0,7.0,0.0,40.0,24.0,0.0,57.0,7.0,0.0,44.0,20.0,0.0,36.0,28.0,0.0,57.0,7.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,7.0,53.0,4.0,7.0,28.0,29.0,37.0,25.0,2.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,63.0,1.0,0.0,50.0,14.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0,64.0,0.0,0.0
20,CHEMBL322479,2.92,CC(C)(CCCCCOCCc1ccccc1)NCCc2ccc(O)c3nc(O)sc23,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,62.0,3.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,50.0,13.0,2.0,43.0,18.0,4.0,49.0,15.0,1.0,60.0,5.0,0.0,62.0,3.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,62.0,3.0,0.0,58.0,7.0,0.0,65.0,0.0,0.0,60.0,5.0,0.0,54.0,11.0,0.0,61.0,4.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,15.0,47.0,3.0,12.0,35.0,18.0,51.0,14.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,63.0,2.0,0.0,55.0,10.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0,65.0,0.0,0.0
21,CHEMBL2036736,1.92,Clc1ccc(cc1)C(=O)Nc2oc(nn2)C(=O)Nc3ccc(cc3)N4CCOCC4,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,46.0,2.0,0.0,40.0,8.0,0.0,41.0,7.0,0.0,23.0,18.0,7.0,22.0,18.0,8.0,36.0,12.0,0.0,47.0,1.0,0.0,47.0,0.0,1.0,47.0,1.0,0.0,48.0,0.0,0.0,42.0,6.0,0.0,25.0,23.0,0.0,47.0,1.0,0.0,37.0,11.0,0.0,32.0,16.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,3.0,41.0,4.0,4.0,31.0,13.0,42.0,6.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,45.0,3.0,0.0,45.0,3.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0,48.0,0.0,0.0
22,CHEMBL2179291,3.17,COc1ccc(Oc2cccc(CN3CCCC(C3)N4C=C(C)C(=O)NC4=O)c2)cc1,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,57.0,1.0,0.0,42.0,16.0,0.0,56.0,1.0,1.0,38.0,15.0,5.0,30.0,20.0,8.0,45.0,11.0,2.0,57.0,1.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,56.0,2.0,0.0,38.0,20.0,0.0,52.0,6.0,0.0,45.0,13.0,0.0,38.0,20.0,0.0,55.0,3.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,20.0,37.0,1.0,13.0,22.0,23.0,38.0,20.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,57.0,1.0,0.0,50.0,8.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0,58.0,0.0,0.0
23,CHEMBL2158823,2.17,OC(=O)c1cccc(c1)N2CCC(CN3CCC(CC3)Oc4ccc(Cl)c(Cl)c4)CC2,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,58.0,1.0,0.0,38.0,21.0,0.0,58.0,1.0,0.0,43.0,13.0,3.0,32.0,20.0,7.0,40.0,15.0,4.0,51.0,8.0,0.0,57.0,0.0,2.0,57.0,2.0,0.0,59.0,0.0,0.0,57.0,2.0,0.0,32.0,27.0,0.0,57.0,2.0,0.0,51.0,8.0,0.0,40.0,19.0,0.0,48.0,11.0,0.0,57.0,2.0,0.0,57.0,2.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,5.0,35.0,19.0,0.0,22.0,37.0,40.0,19.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,56.0,3.0,0.0,42.0,17.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0,59.0,0.0,0.0
24,CHEMBL641,1.2,CNCC[C@@H](Oc1ccccc1C)c2ccccc2,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,39.0,1.0,0.0,29.0,11.0,0.0,40.0,0.0,0.0,26.0,13.0,1.0,22.0,14.0,4.0,33.0,6.0,1.0,38.0,2.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,38.0,2.0,0.0,26.0,14.0,0.0,39.0,1.0,0.0,34.0,6.0,0.0,30.0,10.0,0.0,38.0,2.0,0.0,40.0,0.0,0.0,39.0,1.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,7.0,22.0,11.0,0.0,12.0,28.0,18.0,22.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,35.0,5.0,0.0,27.0,13.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0,40.0,0.0,0.0
25,CHEMBL1289785,3.93,Clc1ccc(N2CCN(CC2)C(=O)CCCc3ccncc3)c(Cl)c1,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,25.0,21.0,0.0,45.0,1.0,0.0,31.0,14.0,1.0,24.0,17.0,5.0,32.0,12.0,2.0,43.0,3.0,0.0,44.0,0.0,2.0,44.0,2.0,0.0,46.0,0.0,0.0,42.0,4.0,0.0,25.0,21.0,0.0,46.0,0.0,0.0,37.0,9.0,0.0,31.0,15.0,0.0,43.0,3.0,0.0,44.0,2.0,0.0,42.0,4.0,0.0,45.0,1.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,10.0,25.0,11.0,8.0,21.0,17.0,41.0,5.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,43.0,3.0,0.0,36.0,10.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0,46.0,0.0,0.0
26,CHEMBL1381135,1.9,COc1cnc(nc1N(C)C)c2ccccn2,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,22.0,9.0,0.0,30.0,1.0,0.0,17.0,10.0,4.0,14.0,12.0,5.0,26.0,4.0,1.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,26.0,5.0,0.0,31.0,0.0,0.0,22.0,9.0,0.0,22.0,9.0,0.0,30.0,1.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,2.0,21.0,8.0,0.0,18.0,13.0,24.0,7.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,26.0,5.0,0.0,25.0,6.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0,31.0,0.0,0.0
